fiscal_year,state,district_as_per_source,district_as_per_lgd,district_lgd_code,crop,season,area,production,crop_yield,year,avg_temperature_c,rainfall_mm,humidity_pct,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,irrigation_pct
2015-16,Odisha,Kandhamal,Kandhamal,359.0,Rice,Winter,26000.0,24000.0,0.9230769230769232,2015,27.1,1334.0,81.6,5.72,279.0,23.0,187.0,69.0
2015-16,Odisha,Deogarh,Deogarh,351.0,Rice,Winter,33000.0,30000.0,0.9090909090909092,2015,25.4,1481.0,83.6,6.67,208.0,18.0,158.0,43.0
2015-16,Odisha,Malkangiri,Malkangiri,364.0,Rice,Autumn,10000.0,9000.0,0.9,2015,26.4,1457.0,77.9,6.24,311.0,22.0,152.0,61.0
2015-16,Odisha,Mayurbhanj,Mayurbhanj,365.0,Rice,Autumn,37000.0,33000.0,0.8918918918918919,2015,25.8,1563.0,77.4,6.22,324.0,20.0,169.0,56.0
2015-16,Odisha,Sundargarh,Sundargarh,373.0,Rice,Autumn,80000.0,71000.0,0.8875,2015,29.1,1170.0,84.4,6.34,273.0,28.0,166.0,52.0
2015-16,Odisha,Nuapada,Nuapada,368.0,Rice,Winter,60000.0,52000.0,0.8666666666666667,2015,28.2,1359.0,81.9,6.78,274.0,23.0,151.0,20.0
2015-16,Odisha,Nayagarh,Nayagarh,367.0,Rice,Winter,90000.0,77000.0,0.8555555555555555,2015,26.9,1602.0,82.7,6.11,313.0,27.0,195.0,43.0
2015-16,Odisha,Nabarangpur,Nabarangpur,366.0,Rice,Autumn,21000.0,17000.0,0.8095238095238095,2015,26.4,1328.0,73.2,6.87,259.0,25.0,152.0,79.0
2015-16,Odisha,Anugul,Anugul,344.0,Rice,Winter,67000.0,51000.0,0.7611940298507462,2015,28.4,1271.0,81.3,5.86,258.0,18.0,170.0,57.0
2015-16,Odisha,State Total,,,Rice,Autumn,541000.0,390000.0,0.7208872458410351,2015,27.6,1818.0,78.4,6.37,296.0,24.0,141.0,60.0
2015-16,Odisha,Kendujhar,Kendujhar,361.0,Rice,Autumn,25000.0,18000.0,0.72,2015,27.7,1457.0,78.3,7.0,264.0,32.0,160.0,57.0
2015-16,Odisha,Kalahandi,Kalahandi,358.0,Rice,Autumn,41000.0,29000.0,0.7073170731707317,2015,27.0,1346.0,85.7,6.0,306.0,16.0,187.0,64.0
2015-16,Odisha,Balangir,Balangir,345.0,Rice,Autumn,74000.0,49000.0,0.6621621621621622,2015,24.5,1145.0,77.6,6.3,253.0,29.0,166.0,67.0
2015-16,Odisha,Jharsuguda,Jharsuguda,357.0,Rice,Autumn,18000.0,11000.0,0.6111111111111112,2015,26.8,1581.0,77.6,6.55,338.0,24.0,153.0,67.0
2015-16,Odisha,Boudh,Boudh,349.0,Rice,Autumn,5000.0,3000.0,0.6,2015,26.2,1576.0,80.7,6.14,308.0,16.0,126.0,76.0
2015-16,Odisha,Rayagada,Rayagada,370.0,Rice,Autumn,5000.0,3000.0,0.6,2015,28.0,1396.0,83.8,5.6,287.0,27.0,158.0,65.0
2015-16,Odisha,Sambalpur,Sambalpur,371.0,Rice,Autumn,49000.0,28000.0,0.5714285714285714,2015,28.5,1252.0,78.5,5.78,254.0,29.0,158.0,84.0
2015-16,Odisha,Sonepur,Sonepur,372.0,Rice,Autumn,17000.0,9000.0,0.5294117647058824,2015,26.0,1446.0,86.9,6.43,248.0,24.0,180.0,81.0
2015-16,Odisha,Kandhamal,Kandhamal,359.0,Rice,Autumn,4000.0,2000.0,0.5,2015,27.7,1300.0,87.8,6.56,254.0,26.0,191.0,58.0
2015-16,Odisha,Bargarh,Bargarh,347.0,Rice,Autumn,62000.0,24000.0,0.3870967741935484,2015,29.6,1280.0,78.5,6.51,235.0,33.0,141.0,40.0
2015-16,Odisha,Nuapada,Nuapada,368.0,Rice,Autumn,27000.0,9000.0,0.3333333333333333,2015,26.0,1431.0,81.0,6.66,332.0,21.0,181.0,41.0
2015-16,Odisha,Nayagarh,Nayagarh,367.0,Rice,Autumn,1000.0,0.0,0.0,2015,29.5,1261.0,78.9,6.23,297.0,33.0,146.0,43.0
2014-15,Odisha,Jagatsinghapur,Jagatsinghapur,355.0,Rice,Summer,1000.0,4000.0,4.0,2014,25.7,1494.0,75.3,6.28,322.0,32.0,188.0,61.0
2014-15,Odisha,Khordha,Khordha,362.0,Rice,Summer,1000.0,4000.0,4.0,2014,27.0,1559.0,83.2,5.59,346.0,17.0,156.0,39.0
2014-15,Odisha,Bargarh,Bargarh,347.0,Rice,Summer,76000.0,303000.0,3.986842105263158,2014,27.0,1299.0,84.9,6.33,331.0,25.0,176.0,58.0
2014-15,Odisha,Sonepur,Sonepur,372.0,Rice,Summer,27000.0,106000.0,3.925925925925926,2014,27.0,1204.0,90.0,6.45,301.0,24.0,196.0,76.0
2014-15,Odisha,Sambalpur,Sambalpur,371.0,Rice,Summer,24000.0,91000.0,3.7916666666666665,2014,25.7,1731.0,78.4,5.97,271.0,30.0,131.0,67.0
2014-15,Odisha,Baleshwar,Balasore,346.0,Rice,Summer,38000.0,139000.0,3.657894736842105,2014,26.1,1281.0,87.3,6.46,311.0,30.0,168.0,55.0
2014-15,Odisha,Deogarh,Deogarh,351.0,Rice,Winter,29000.0,101000.0,3.4827586206896552,2014,26.0,1331.0,87.4,5.47,292.0,32.0,197.0,57.0
2014-15,Odisha,Sonepur,Sonepur,372.0,Rice,Winter,84000.0,290000.0,3.452380952380953,2014,27.5,1488.0,82.8,6.5,276.0,16.0,181.0,41.0
2014-15,Odisha,Dhenkanal,Dhenkanal,352.0,Rice,Winter,92000.0,312000.0,3.391304347826087,2014,27.5,1558.0,84.4,6.32,267.0,31.0,208.0,64.0
2014-15,Odisha,Balangir,Balangir,345.0,Rice,Winter,130000.0,438000.0,3.3692307692307693,2014,30.3,1404.0,85.5,7.04,323.0,27.0,155.0,62.0
2014-15,Odisha,State Total,,,Rice,Summer,301000.0,1002000.0,3.3289036544850497,2014,29.1,1533.0,89.9,6.77,337.0,15.0,187.0,36.0
2014-15,Odisha,Puri,Puri,369.0,Rice,Summer,31000.0,95000.0,3.064516129032258,2014,26.2,1378.0,83.9,6.8,275.0,31.0,179.0,61.0
2014-15,Odisha,Boudh,Boudh,349.0,Rice,Summer,1000.0,3000.0,3.0,2014,27.5,1275.0,81.8,6.53,270.0,18.0,166.0,62.0
2014-15,Odisha,Cuttack,Cuttack,350.0,Rice,Summer,1000.0,3000.0,3.0,2014,28.5,1707.0,78.5,6.46,309.0,28.0,145.0,55.0
2014-15,Odisha,Rayagada,Rayagada,370.0,Rice,Summer,5000.0,15000.0,3.0,2014,27.0,1898.0,83.2,5.73,263.0,21.0,169.0,46.0
2014-15,Odisha,Rayagada,Rayagada,370.0,Rice,Winter,54000.0,161000.0,2.9814814814814814,2014,26.9,1755.0,86.1,6.07,306.0,23.0,204.0,54.0
2014-15,Odisha,Sundargarh,Sundargarh,373.0,Rice,Winter,118000.0,345000.0,2.9237288135593222,2014,27.1,1476.0,83.0,6.93,346.0,26.0,190.0,50.0
2014-15,Odisha,Kalahandi,Kalahandi,358.0,Rice,Summer,44000.0,123000.0,2.7954545454545454,2014,28.3,1780.0,78.9,5.62,270.0,23.0,175.0,39.0
2014-15,Odisha,Bargarh,Bargarh,347.0,Rice,Winter,174000.0,485000.0,2.7873563218390807,2014,25.7,1514.0,82.4,6.02,286.0,17.0,155.0,77.0
2014-15,Odisha,Ganjam,Ganjam,354.0,Rice,Winter,264000.0,715000.0,2.708333333333333,2014,26.5,1364.0,81.5,5.63,355.0,26.0,137.0,80.0
2014-15,Odisha,Balangir,Balangir,345.0,Rice,Autumn,73000.0,196000.0,2.684931506849315,2014,27.7,1534.0,83.1,6.78,272.0,18.0,161.0,55.0
2014-15,Odisha,Nuapada,Nuapada,368.0,Rice,Summer,3000.0,8000.0,2.6666666666666665,2014,27.5,1433.0,75.4,5.97,290.0,27.0,147.0,66.0
2014-15,Odisha,Anugul,Anugul,344.0,Rice,Winter,75000.0,196000.0,2.6133333333333333,2014,27.4,1273.0,84.2,6.82,252.0,18.0,158.0,35.0
2014-15,Odisha,Sambalpur,Sambalpur,371.0,Rice,Winter,103000.0,265000.0,2.5728155339805827,2014,26.4,1288.0,84.4,6.03,260.0,25.0,187.0,47.0
2014-15,Odisha,Kendujhar,Kendujhar,361.0,Rice,Winter,140000.0,354000.0,2.5285714285714285,2014,28.5,1594.0,83.8,6.0,237.0,26.0,190.0,57.0
2014-15,Odisha,Cuttack,Cuttack,350.0,Rice,Winter,120000.0,301000.0,2.5083333333333333,2014,30.2,1118.0,82.0,6.71,387.0,34.0,187.0,44.0
2014-15,Odisha,Jajapur,Jajapur,356.0,Rice,Summer,2000.0,5000.0,2.5,2014,27.6,1559.0,74.8,6.58,305.0,14.0,176.0,84.0
2014-15,Odisha,Kendujhar,Kendujhar,361.0,Rice,Summer,2000.0,5000.0,2.5,2014,26.7,1157.0,81.9,5.11,283.0,26.0,154.0,67.0
2014-15,Odisha,Nabarangpur,Nabarangpur,366.0,Rice,Winter,122000.0,303000.0,2.4836065573770494,2014,28.1,1068.0,86.2,6.38,248.0,18.0,174.0,60.0
2014-15,Odisha,Koraput,Koraput,363.0,Rice,Summer,25000.0,61000.0,2.44,2014,26.2,1119.0,78.6,6.44,221.0,26.0,130.0,32.0
2014-15,Odisha,Kalahandi,Kalahandi,358.0,Rice,Winter,139000.0,338000.0,2.431654676258993,2014,25.9,1804.0,74.0,6.28,293.0,23.0,187.0,46.0
2014-15,Odisha,Nuapada,Nuapada,368.0,Rice,Winter,58000.0,139000.0,2.396551724137931,2014,27.0,1415.0,75.8,5.94,280.0,28.0,143.0,55.0
2014-15,Odisha,Boudh,Boudh,349.0,Rice,Winter,53000.0,127000.0,2.39622641509434,2014,23.1,1466.0,83.3,6.21,303.0,31.0,192.0,54.0
2014-15,Odisha,State Total,,,Rice,Winter,3282000.0,7802000.0,2.37720901889092,2014,25.3,1705.0,83.5,6.04,309.0,22.0,152.0,44.0
2014-15,Odisha,Deogarh,Deogarh,351.0,Rice,Autumn,20000.0,47000.0,2.35,2014,26.5,1618.0,85.5,6.28,320.0,24.0,210.0,53.0
2014-15,Odisha,Balangir,Balangir,345.0,Rice,Summer,3000.0,7000.0,2.333333333333333,2014,25.0,1200.0,81.8,6.12,284.0,29.0,160.0,55.0
2014-15,Odisha,Mayurbhanj,Mayurbhanj,365.0,Rice,Winter,276000.0,623000.0,2.2572463768115942,2014,25.5,1606.0,76.0,5.95,307.0,21.0,163.0,30.0
2014-15,Odisha,Jagatsinghapur,Jagatsinghapur,355.0,Rice,Winter,82000.0,178000.0,2.1707317073170733,2014,26.3,1483.0,78.7,6.27,271.0,26.0,180.0,65.0
2014-15,Odisha,Khordha,Khordha,362.0,Rice,Winter,101000.0,219000.0,2.1683168316831685,2014,24.5,1388.0,85.3,6.52,255.0,28.0,138.0,54.0
2014-15,Odisha,Koraput,Koraput,363.0,Rice,Winter,90000.0,191000.0,2.1222222222222222,2014,26.4,1454.0,82.6,6.32,273.0,19.0,169.0,55.0
2014-15,Odisha,Sonepur,Sonepur,372.0,Rice,Autumn,17000.0,36000.0,2.117647058823529,2014,26.2,1680.0,84.6,5.98,312.0,16.0,145.0,46.0
2014-15,Odisha,Nayagarh,Nayagarh,367.0,Rice,Winter,90000.0,190000.0,2.111111111111111,2014,27.0,1291.0,83.7,6.33,306.0,25.0,179.0,58.0
2014-15,Odisha,Kandhamal,Kandhamal,359.0,Rice,Winter,36000.0,73000.0,2.0277777777777777,2014,28.7,1522.0,81.2,6.63,285.0,28.0,175.0,56.0
2014-15,Odisha,Baleshwar,Balasore,346.0,Rice,Winter,181000.0,362000.0,2.0,2014,27.3,1448.0,81.3,6.84,296.0,16.0,169.0,41.0
2014-15,Odisha,Cuttack,Cuttack,350.0,Rice,Autumn,1000.0,2000.0,2.0,2014,27.0,1127.0,89.4,6.68,341.0,26.0,190.0,66.0
2014-15,Odisha,Dhenkanal,Dhenkanal,352.0,Rice,Autumn,6000.0,12000.0,2.0,2014,27.1,1306.0,83.7,6.41,222.0,22.0,168.0,40.0
2014-15,Odisha,Ganjam,Ganjam,354.0,Rice,Summer,1000.0,2000.0,2.0,2014,27.3,1485.0,81.5,5.8,241.0,23.0,121.0,77.0
2014-15,Odisha,Kendrapara,Kendrapara,360.0,Rice,Summer,1000.0,2000.0,2.0,2014,25.5,1684.0,83.8,5.65,285.0,29.0,150.0,50.0
2014-15,Odisha,Malkangiri,Malkangiri,364.0,Rice,Summer,1000.0,2000.0,2.0,2014,26.8,1630.0,82.9,6.12,310.0,25.0,146.0,46.0
2014-15,Odisha,Mayurbhanj,Mayurbhanj,365.0,Rice,Summer,4000.0,8000.0,2.0,2014,27.5,1557.0,73.4,5.64,277.0,20.0,178.0,27.0
2014-15,Odisha,Sundargarh,Sundargarh,373.0,Rice,Summer,1000.0,2000.0,2.0,2014,24.9,1303.0,84.6,5.89,317.0,24.0,161.0,45.0
2014-15,Odisha,Sundargarh,Sundargarh,373.0,Rice,Autumn,77000.0,150000.0,1.948051948051948,2014,28.3,1774.0,89.3,6.13,180.0,23.0,152.0,85.0
2014-15,Odisha,Jajapur,Jajapur,356.0,Rice,Winter,114000.0,221000.0,1.9385964912280704,2014,28.6,1489.0,78.9,6.01,203.0,23.0,149.0,68.0
2014-15,Odisha,Bargarh,Bargarh,347.0,Rice,Autumn,57000.0,110000.0,1.9298245614035088,2014,26.1,1269.0,87.8,6.07,265.0,30.0,158.0,52.0
2014-15,Odisha,Anugul,Anugul,344.0,Rice,Autumn,15000.0,28000.0,1.8666666666666667,2014,26.6,1417.0,81.0,5.67,378.0,21.0,173.0,58.0
2014-15,Odisha,Bhadrak,Bhadrak,348.0,Rice,Summer,6000.0,11000.0,1.8333333333333333,2014,25.7,1611.0,83.2,6.29,285.0,20.0,183.0,67.0
2014-15,Odisha,Puri,Puri,369.0,Rice,Winter,100000.0,182000.0,1.82,2014,28.0,1451.0,86.3,6.6,207.0,25.0,166.0,54.0
2014-15,Odisha,State Total,,,Rice,Autumn,583000.0,1036000.0,1.777015437392796,2014,25.4,1610.0,79.1,5.98,272.0,27.0,156.0,71.0
2014-15,Odisha,Malkangiri,Malkangiri,364.0,Rice,Winter,93000.0,165000.0,1.7741935483870968,2014,26.7,1649.0,87.0,6.49,307.0,23.0,166.0,50.0
2014-15,Odisha,Kalahandi,Kalahandi,358.0,Rice,Autumn,54000.0,90000.0,1.6666666666666667,2014,25.7,1522.0,77.1,7.27,319.0,18.0,141.0,42.0
2014-15,Odisha,Jharsuguda,Jharsuguda,357.0,Rice,Winter,46000.0,76000.0,1.6521739130434785,2014,27.1,1296.0,78.5,6.16,301.0,25.0,156.0,60.0
2014-15,Odisha,Kendujhar,Kendujhar,361.0,Rice,Autumn,34000.0,54000.0,1.588235294117647,2014,24.3,1474.0,79.6,6.46,277.0,36.0,194.0,56.0
2014-15,Odisha,Nabarangpur,Nabarangpur,366.0,Rice,Autumn,25000.0,39000.0,1.56,2014,29.0,1458.0,84.6,6.28,309.0,27.0,186.0,35.0
2014-15,Odisha,Mayurbhanj,Mayurbhanj,365.0,Rice,Autumn,36000.0,56000.0,1.5555555555555556,2014,25.6,1785.0,80.6,6.59,325.0,16.0,210.0,64.0
2014-15,Odisha,Nuapada,Nuapada,368.0,Rice,Autumn,31000.0,48000.0,1.5483870967741935,2014,27.1,1157.0,75.9,5.51,266.0,19.0,150.0,56.0
2014-15,Odisha,Jagatsinghapur,Jagatsinghapur,355.0,Rice,Autumn,2000.0,3000.0,1.5,2014,26.7,1426.0,81.1,5.78,281.0,24.0,217.0,78.0
2014-15,Odisha,Kendrapara,Kendrapara,360.0,Rice,Autumn,2000.0,3000.0,1.5,2014,25.9,1345.0,78.9,6.26,280.0,27.0,155.0,47.0
2014-15,Odisha,Gajapati,Gajapati,353.0,Rice,Winter,37000.0,55000.0,1.4864864864864864,2014,25.7,1510.0,84.9,6.55,225.0,21.0,152.0,56.0
2014-15,Odisha,Sambalpur,Sambalpur,371.0,Rice,Autumn,47000.0,67000.0,1.425531914893617,2014,28.4,1011.0,80.6,6.25,241.0,35.0,171.0,41.0
2014-15,Odisha,Kendrapara,Kendrapara,360.0,Rice,Winter,123000.0,175000.0,1.4227642276422765,2014,26.2,1651.0,82.3,5.53,204.0,27.0,175.0,66.0
2014-15,Odisha,Bhadrak,Bhadrak,348.0,Rice,Winter,158000.0,222000.0,1.4050632911392404,2014,27.4,1452.0,80.4,5.87,288.0,26.0,169.0,57.0
2014-15,Odisha,Boudh,Boudh,349.0,Rice,Autumn,5000.0,7000.0,1.4,2014,25.8,1118.0,83.7,5.88,275.0,30.0,163.0,58.0
2014-15,Odisha,Kandhamal,Kandhamal,359.0,Rice,Autumn,9000.0,11000.0,1.2222222222222223,2014,26.0,1385.0,81.3,6.36,273.0,25.0,206.0,52.0
2014-15,Odisha,Malkangiri,Malkangiri,364.0,Rice,Autumn,9000.0,11000.0,1.2222222222222223,2014,27.7,1560.0,83.3,5.9,284.0,14.0,141.0,45.0
2014-15,Odisha,Rayagada,Rayagada,370.0,Rice,Autumn,6000.0,7000.0,1.1666666666666667,2014,28.4,1164.0,71.6,5.93,303.0,22.0,143.0,63.0
2014-15,Odisha,Koraput,Koraput,363.0,Rice,Autumn,20000.0,23000.0,1.15,2014,26.7,1451.0,82.4,6.63,261.0,21.0,169.0,55.0
2014-15,Odisha,Anugul,Anugul,344.0,Rice,Summer,1000.0,1000.0,1.0,2014,24.9,1260.0,83.7,6.73,326.0,22.0,163.0,61.0
2014-15,Odisha,Jajapur,Jajapur,356.0,Rice,Autumn,13000.0,13000.0,1.0,2014,30.0,1350.0,81.2,6.03,229.0,25.0,166.0,59.0
2014-15,Odisha,Kandhamal,Kandhamal,359.0,Rice,Summer,1000.0,1000.0,1.0,2014,25.7,1455.0,84.7,6.37,285.0,27.0,211.0,65.0
2014-15,Odisha,Nayagarh,Nayagarh,367.0,Rice,Autumn,1000.0,1000.0,1.0,2014,24.7,1483.0,85.0,5.45,282.0,20.0,198.0,59.0
2014-15,Odisha,Nayagarh,Nayagarh,367.0,Rice,Summer,1000.0,1000.0,1.0,2014,30.9,1365.0,87.2,6.28,315.0,20.0,178.0,55.0
2014-15,Odisha,Jharsuguda,Jharsuguda,357.0,Rice,Autumn,23000.0,22000.0,0.9565217391304348,2014,26.4,1499.0,82.4,6.68,268.0,24.0,150.0,38.0
