fiscal_year,district,district_source,district_lgd_code,season,area,production,reported_crop_yield,year,avg_temperature_c,rainfall_mm,humidity_pct,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,irrigation_pct,yield_kg_ha
2014-15,Koraput,Koraput,363.0,Winter,90000.0,191000.0,2.1222222222222222,2014,26.4,1454.0,82.6,6.32,273.0,19.0,169.0,55.0,2122.222222222222
2014-15,Sonepur,Sonepur,372.0,Autumn,17000.0,36000.0,2.117647058823529,2014,26.2,1680.0,84.6,5.98,312.0,16.0,145.0,46.0,2117.6470588235293
2014-15,Nayagarh,Nayagarh,367.0,Winter,90000.0,190000.0,2.111111111111111,2014,27.0,1291.0,83.7,6.33,306.0,25.0,179.0,58.0,2111.1111111111113
2014-15,Kandhamal,Kandhamal,359.0,Winter,36000.0,73000.0,2.0277777777777777,2014,28.7,1522.0,81.2,6.63,285.0,28.0,175.0,56.0,2027.7777777777778
2014-15,Balasore,Baleshwar,346.0,Winter,181000.0,362000.0,2.0,2014,27.3,1448.0,81.3,6.84,296.0,16.0,169.0,41.0,2000.0
2014-15,Cuttack,Cuttack,350.0,Autumn,1000.0,2000.0,2.0,2014,27.0,1127.0,89.4,6.68,341.0,26.0,190.0,66.0,2000.0
2014-15,Dhenkanal,Dhenkanal,352.0,Autumn,6000.0,12000.0,2.0,2014,27.1,1306.0,83.7,6.41,222.0,22.0,168.0,40.0,2000.0
2014-15,Ganjam,Ganjam,354.0,Summer,1000.0,2000.0,2.0,2014,27.3,1485.0,81.5,5.8,241.0,23.0,121.0,77.0,2000.0
2014-15,Kendrapara,Kendrapara,360.0,Summer,1000.0,2000.0,2.0,2014,25.5,1684.0,83.8,5.65,285.0,29.0,150.0,50.0,2000.0
2014-15,Malkangiri,Malkangiri,364.0,Summer,1000.0,2000.0,2.0,2014,26.8,1630.0,82.9,6.12,310.0,25.0,146.0,46.0,2000.0
2014-15,Mayurbhanj,Mayurbhanj,365.0,Summer,4000.0,8000.0,2.0,2014,27.5,1557.0,73.4,5.64,277.0,20.0,178.0,27.0,2000.0
2014-15,Sundargarh,Sundargarh,373.0,Summer,1000.0,2000.0,2.0,2014,24.9,1303.0,84.6,5.89,317.0,24.0,161.0,45.0,2000.0
2014-15,Sundargarh,Sundargarh,373.0,Autumn,77000.0,150000.0,1.948051948051948,2014,28.3,1774.0,89.3,6.13,180.0,23.0,152.0,85.0,1948.051948051948
2014-15,Jajapur,Jajapur,356.0,Winter,114000.0,221000.0,1.9385964912280704,2014,28.6,1489.0,78.9,6.01,203.0,23.0,149.0,68.0,1938.5964912280701
2014-15,Bargarh,Bargarh,347.0,Autumn,57000.0,110000.0,1.9298245614035088,2014,26.1,1269.0,87.8,6.07,265.0,30.0,158.0,52.0,1929.8245614035088
2014-15,Anugul,Anugul,344.0,Autumn,15000.0,28000.0,1.8666666666666667,2014,26.6,1417.0,81.0,5.67,378.0,21.0,173.0,58.0,1866.6666666666667
2014-15,Bhadrak,Bhadrak,348.0,Summer,6000.0,11000.0,1.8333333333333333,2014,25.7,1611.0,83.2,6.29,285.0,20.0,183.0,67.0,1833.3333333333333
2014-15,Puri,Puri,369.0,Winter,100000.0,182000.0,1.82,2014,28.0,1451.0,86.3,6.6,207.0,25.0,166.0,54.0,1820.0
2014-15,Malkangiri,Malkangiri,364.0,Winter,93000.0,165000.0,1.7741935483870968,2014,26.7,1649.0,87.0,6.49,307.0,23.0,166.0,50.0,1774.1935483870968
2014-15,Kalahandi,Kalahandi,358.0,Autumn,54000.0,90000.0,1.6666666666666667,2014,25.7,1522.0,77.1,7.27,319.0,18.0,141.0,42.0,1666.6666666666667
2014-15,Jharsuguda,Jharsuguda,357.0,Winter,46000.0,76000.0,1.6521739130434785,2014,27.1,1296.0,78.5,6.16,301.0,25.0,156.0,60.0,1652.1739130434783
2014-15,Kendujhar,Kendujhar,361.0,Autumn,34000.0,54000.0,1.588235294117647,2014,24.3,1474.0,79.6,6.46,277.0,36.0,194.0,56.0,1588.235294117647
2014-15,Nabarangpur,Nabarangpur,366.0,Autumn,25000.0,39000.0,1.56,2014,29.0,1458.0,84.6,6.28,309.0,27.0,186.0,35.0,1560.0
2014-15,Mayurbhanj,Mayurbhanj,365.0,Autumn,36000.0,56000.0,1.5555555555555556,2014,25.6,1785.0,80.6,6.59,325.0,16.0,210.0,64.0,1555.5555555555557
2014-15,Nuapada,Nuapada,368.0,Autumn,31000.0,48000.0,1.5483870967741935,2014,27.1,1157.0,75.9,5.51,266.0,19.0,150.0,56.0,1548.3870967741937
2014-15,Jagatsinghapur,Jagatsinghapur,355.0,Autumn,2000.0,3000.0,1.5,2014,26.7,1426.0,81.1,5.78,281.0,24.0,217.0,78.0,1500.0
2014-15,Kendrapara,Kendrapara,360.0,Autumn,2000.0,3000.0,1.5,2014,25.9,1345.0,78.9,6.26,280.0,27.0,155.0,47.0,1500.0
2014-15,Gajapati,Gajapati,353.0,Winter,37000.0,55000.0,1.4864864864864864,2014,25.7,1510.0,84.9,6.55,225.0,21.0,152.0,56.0,1486.4864864864865
2014-15,Sambalpur,Sambalpur,371.0,Autumn,47000.0,67000.0,1.425531914893617,2014,28.4,1011.0,80.6,6.25,241.0,35.0,171.0,41.0,1425.531914893617
2014-15,Kendrapara,Kendrapara,360.0,Winter,123000.0,175000.0,1.4227642276422765,2014,26.2,1651.0,82.3,5.53,204.0,27.0,175.0,66.0,1422.7642276422764
2014-15,Bhadrak,Bhadrak,348.0,Winter,158000.0,222000.0,1.4050632911392404,2014,27.4,1452.0,80.4,5.87,288.0,26.0,169.0,57.0,1405.0632911392406
2014-15,Boudh,Boudh,349.0,Autumn,5000.0,7000.0,1.4,2014,25.8,1118.0,83.7,5.88,275.0,30.0,163.0,58.0,1400.0
2014-15,Kandhamal,Kandhamal,359.0,Autumn,9000.0,11000.0,1.2222222222222223,2014,26.0,1385.0,81.3,6.36,273.0,25.0,206.0,52.0,1222.2222222222222
2014-15,Malkangiri,Malkangiri,364.0,Autumn,9000.0,11000.0,1.2222222222222223,2014,27.7,1560.0,83.3,5.9,284.0,14.0,141.0,45.0,1222.2222222222222
2014-15,Rayagada,Rayagada,370.0,Autumn,6000.0,7000.0,1.1666666666666667,2014,28.4,1164.0,71.6,5.93,303.0,22.0,143.0,63.0,1166.6666666666667
2014-15,Koraput,Koraput,363.0,Autumn,20000.0,23000.0,1.15,2014,26.7,1451.0,82.4,6.63,261.0,21.0,169.0,55.0,1150.0
2014-15,Anugul,Anugul,344.0,Summer,1000.0,1000.0,1.0,2014,24.9,1260.0,83.7,6.73,326.0,22.0,163.0,61.0,1000.0
2014-15,Jajapur,Jajapur,356.0,Autumn,13000.0,13000.0,1.0,2014,30.0,1350.0,81.2,6.03,229.0,25.0,166.0,59.0,1000.0
2014-15,Kandhamal,Kandhamal,359.0,Summer,1000.0,1000.0,1.0,2014,25.7,1455.0,84.7,6.37,285.0,27.0,211.0,65.0,1000.0
2014-15,Nayagarh,Nayagarh,367.0,Autumn,1000.0,1000.0,1.0,2014,24.7,1483.0,85.0,5.45,282.0,20.0,198.0,59.0,1000.0
2014-15,Nayagarh,Nayagarh,367.0,Summer,1000.0,1000.0,1.0,2014,30.9,1365.0,87.2,6.28,315.0,20.0,178.0,55.0,1000.0
2014-15,Jharsuguda,Jharsuguda,357.0,Autumn,23000.0,22000.0,0.9565217391304348,2014,26.4,1499.0,82.4,6.68,268.0,24.0,150.0,38.0,956.5217391304348
